Flow_Hash,Total Fwd Packets,Flow Duration,Flow IAT Mean,Packet Length Std,Label
3786e636296b199b877f740e4fd1c2abdfd9aa8a84ff8525d8d5d851a956e956,2,166,55.333332,15.336231,Benign
fda0b04243a7f16d0214cadffeeb9b6e3d53b42a4ea35384e5c509786629fe7a,2,1,1.0,0.0,DDoS_Attack
54e30591ce3adbee5ee3a5ad82efe2233c03e24ae7365fdf17623142aab0dd54,1,23603,23603.0,0.0,Benign
8ae8698fa69542688542d7668dc68b4f0297a9aac25cb03d98abb73448b90082,3,304,152.0,18.5,Benign
26ee2915b03a4be3bdcbed9d5f32ee2c523e37fea28197525eb0f2db4876e8eb,2,2,2.0,0.0,DDoS_Attack
717fc3dec4a16067883d3f1681247c31aaded75f54f340eddfcb7b01243daf1a,4,105587,35195.668,21.36118,DDoS_Attack
d84204c6714be092eb7b95e5a1c1c898868d1f0c1b678a28c845b4131ea58151,1,5,5.0,0.0,Benign
9f4eed272593dd58036d2f380997aa3e2a7dddfaee2ef2ae81c41f65b2b3001c,28,116941642,2248877.8,620.23914,Benign
971511b3b18c1566bdff87d2cff524080ffba5edfb26c3e8b9dae807fcbbf38b,6,215876,43175.2,33.617596,DDoS_Attack
f63b6dbe3dad42d9edb4282c9d3a7719449ef7d59bd823d273863578980f91c6,2,60929,20309.666,30.672462,Benign
ff4fb57a5bd2be615b911843ec092925df25d238b636d5b995bc12cc76f77c40,34,623493,11133.804,555.92316,Benign
f7fa4c5ac4d026dcc04d9552bae80d4a7cbb01ede807fc74c7966fb1104615f8,2,141,47.0,8.763561,Benign
8e6325dd3cbf8e6085071960c78663ded0a9b342a92ef5d59c0798e034bdd77a,2,60111,20037.0,30.672462,Benign
f92b6a7ad2e8730888592a918c6114f4f97699b49c71571861b71d754c4edbe3,10,54229662,3615310.8,0.0,DDoS_Attack
ceee0a8dc493345735f3d4ba4158b9fb4e0f00f9c0f5c7d385056df7c1b5bdc0,4,105512,35170.668,21.36118,DDoS_Attack
5374c53e756e9135b84369fe80bf25c208a4d3be8a687bb875d8e67e0c4e1c46,4,109555,36518.332,32.31563,DDoS_Attack
a98a67b347cf9d840162b4d4f9512f812bf91ac7bd43d77aa684b0576cc1023a,10,60526241,4655864.5,0.0,DDoS_Attack
45ce7046cdfdaae8bab4463c1928358082afbf3558b10bb50d54a6f2fb611aed,12,215656,10782.8,437.03528,Benign
1164226f9ed82e54b62795f0d74050724df786a22b82958ca047d7c7fb4a5e0e,12,56728432,3781895.5,0.0,DDoS_Attack
9f46b5e9cf0dbf68bdcdf6cb8c4947f039e8a17471d18bec495b348f2df7d28b,20,988986,52051.895,30.703886,DDoS_Attack
9e1a2a0074c5686f437863a6615df00694e847475c19c6f68fd8aff2b1227306,1,62,62.0,0.0,Benign
317d947fdc2f5b1d2fa447f0eda087aa355114f89793f934ae8690a2f7baf3c5,1,64,64.0,0.0,Benign
d53ad15c76b04ae8fb1128428681690c99e5c37f5e6a527c5053c398a5d7b82f,2,1,1.0,0.0,DDoS_Attack
3731665e64a1fb267753f0f55f6799529626330d044b127eb0cefa41136304fe,10,59357650,3957176.8,0.0,DDoS_Attack
6fd8b09480b3210a4ce751d2be49167fb3c97d3a588de8e1ab33b382fe6f09e2,2,5024618,2512309.0,0.0,Benign
6b8091e9b385b0e7a3c6a998e231eb03f05df395c187dd364b17d336e28baddf,4,108747,36249.0,32.31563,DDoS_Attack
5d5d94649833ae741343db3020d062b534ac37b9bc74d5917073cc531c420568,6,38201734,7640347.0,0.0,DDoS_Attack
8c54a97795fcde1e7dc26407df071f615528f61cb79875717b711666ee316d63,10,57692268,5244751.5,0.0,DDoS_Attack
6d2fc8ce70d1ca2fbffa544e621898435a62dcec7cda323c7cb1aa37559a9a3d,3,875,291.66666,2.6832817,Benign
3606654b4d792ce3cf199d3d50bf5d5dc4ca3f740562646b28e477de089db1b4,2,32276,10758.667,21.908903,Benign
3e29c88a90d9c3eb4d489cf1233473b8c4501ecad51a9a9c025842f7046224f0,12,147285,7013.5713,591.57855,Benign
85ef53a4511cc8754f33e31a75be4f8ec22ef7bc12642c8de74d167bd2324e13,2,4,4.0,0.0,DDoS_Attack
4a0d796eec583f86d56ef22e871b9c2478d623264b1494d351d47245295ec270,8,5063728,337581.88,483.65054,Benign
5dfcd1e904cff9b2ddbd5819623005223c2dbced55078f9f59c905d0d416795c,2,17247,17247.0,0.0,Benign
2feb5c60e001012ec21f33fa67c5e388b175ea198c015507833a887aaf0ffa7f,2,101397,33799.0,38.34058,Benign
4b995a5ac583bf1478328517192d7db28a48ea8bcab1c3cea42708c7c8b284a1,1,30384,30384.0,31.754265,Benign
9d1e52550cf725763693a55a6c0a4ab24fa38ea7ccad02cefb09e61f581e0229,2,276,92.0,132.54886,Benign
a9a16f038d5956c3a31f67df7d527f79193f73666f5dec754c67abdbc7948bc2,2,172620,57540.0,3.2863352,Benign
17cf1fc7ddc24c8fbd57b6a992d9d2880ee1ecc695e9c87dc7e88e1121d3ab3f,2,1704,1704.0,0.0,Benign
78ecce367f9f1230440a9b530e3ccbcb80be827478b4cadc5fb711d28a1a04bc,8,47200027,5244447.5,0.0,DDoS_Attack
e97f45fd184d3d2acba0187fc677db5e400883d46476a9685b161394a1e3a2ec,2,31729,10576.333,170.34172,Benign
6aaa1e648fb39aeef23b628443c4d30af2ddff7ffaaa1af194c478842737df4d,2,118,39.333332,42.72236,Benign
648c438f747fc555f439e5f11807222f47202c5561519aa27e0460c385600121,1,85,85.0,0.0,Benign
0074a3807db70b3a149c2c4af229211002b11f53e2bccc3e2bfe7b305a53a0e5,1,361,361.0,0.0,Benign
80b7b97e39fa2b2107938cb137f73f66a915730a912b8f3fecf443df20d068c3,1,50252,50252.0,16.165808,Benign
957b85119bbbf4e830e827aeadd88e15f3e3a668287005954e621ef0049e964b,2,44,44.0,0.0,DDoS_Attack
2deed61e3e356405b30e52e5f59a3275a1fc89bcaf50da4ebc147adce6f9971d,2,1,1.0,0.0,DDoS_Attack
7b8319bc67fd92fbff459c60bbdefcefe0d709db3f6e3d07809d416befebcb01,1,72549,72549.0,28.290163,Benign
54c8d3b8753a73b6217f571d585dd3b603a0a6e5ccc0650326805a281cd4ee0d,8,5073989,422832.4,573.4811,Benign
2490dfe0e2d64eb4f8c8a9a2ea5e2475b7af3161dda747b1829a5b8f6f24a360,1,89528,89528.0,9.237604,Benign
33b61b64af9abcca8000f45d7f996e92a7b156eb8f5d55b424260819fbcb35cb,9,7089281,417016.53,453.20236,Benign
a04948d5c242eafe852f16d32eea83a88101c99cb199649b6454f8a8fb19a0bf,1,411,411.0,35.218365,Benign
1829872b1f242b1dfdb6c421cac140637a9bd0b412496275593408b2b9d66c01,12,64579058,4305270.5,0.0,DDoS_Attack
108ea2ab0d8f707198161a4639d2981324c9faa212a67e167520e792c54a302f,6,216685,43337.0,33.617596,DDoS_Attack
214c9fed895066ae03b4b17945a758528f5227b558c765139290a56b2cd08f0b,2,47813,15937.667,30.12474,Benign
9e6fc405d345527147ba2ec0db09aa4d1c5ec3436d232d86f6d0378bbc832573,4,105550,35183.332,21.36118,DDoS_Attack
eb351acfb7e5d5dfb3668c42cad6027247e2c7af6b2beff34b2043ff026da6dc,2,188,62.666668,61.344925,Benign
3618572752f144139bc5655297a7f5d7c12c3a75e3eb39dbff941aaf568dfdb6,6,13093351,1309335.1,87.54306,Benign
9873ca9dcab0370e945176035badcec212baa89c332c681132313218f30298d2,4,106174,35391.332,32.31563,DDoS_Attack
107b9e06308091989f94d96a968af65f7bda88f5fde514dfe1c4a80b121c3774,6,274378,24943.455,533.9169,Benign
641661d4edd916e92819ddb94f4929eb3cb1700b4d0ba06457b5263990786c1e,12,60775350,4051690.0,0.0,DDoS_Attack
a2378474e5aef0992e5f0d9290a909831176e3ea39e3c67ea02a59abec76e4a1,1,14989,14989.0,0.0,Benign
63b7840c7e6b7a4e3d80eeac0bd69cc1b77a7bf918b0c2cd5ef385221160df0b,2,2,2.0,0.0,DDoS_Attack
2db68c50434c73af4d29a61cb3ba3819da4f0011a7e5bc89db3dae4cb4d5a5fa,1,60727,60727.0,28.290163,Benign
720c20d0e364d51f28461acad4b4f1672e572d0c2f23a0e534763c8f6458c781,6,967,193.4,0.0,DDoS_Attack
6aaa2a0ef3f041b5c3a92a8d2b7e56906e62b3bc2e1af99efa9a1d04f9ddb03d,28,116728290,1852830.0,592.2254,Benign
0f76a8c69a718e3a6e14cd993443cc5b55077284814928b1fb142d75536d83cf,4,109380,36460.0,32.31563,DDoS_Attack
22178008eb9a3660e8937b782eace81ae665f955bde2cb36f930fe1bff3a1ed6,2,2,2.0,0.0,DDoS_Attack
c99c37efd9dda3e2a79b02e6a0473f0994b76d4cac7fe0377f6a47c89f410ee4,2,110,36.666668,0.0,DDoS_Attack
2972d30ed5c5068e794612696ab21e048d407a4167f8cc07f611b694da3c3ce3,1,30609,30609.0,92.376045,Benign
de1a5909b0e77d2cd12455e4653e2d1f7cf1a3c10ebfff190979c640de274386,6,39426930,5632418.5,0.0,DDoS_Attack
2580fb6ebb03b3bccc2dad9ceea8f8f60cb577744511038d2d247fcd1466bb34,10,53637332,4876121.0,0.0,DDoS_Attack
4d6e9574414c7675fbfd38da2c8445bfb2d3d3ee6b1371f719443cbac9436ffd,2,412,206.0,0.0,Benign
8764801e53afa381a376b286b484631e9f9c467f718bf3aefa8bcd2689f96799,2,251,83.666664,23.004347,Benign
6de81821768fad5ad746149d3dac1265806954a54f9bb6b95cc497249476b358,15,23182195,662348.44,1057.8939,Benign
9c4fa2354186910e57b03e8bc54225cd836f4a9621894f02cf24a70270c557a3,21,115454719,2815968.8,426.40057,Benign
a212b5d7d5f26bfd656b8e52261bc2838dd28eb1f77015d5b77ecf1709425cf0,2,67023862,22341288.0,0.0,Benign
53dc5e9e9051568c2c6824018cca5842545dbc352e1da66519c6488085df2a0d,2,9772581,9772581.0,0.0,Benign
8464d4cd533dcbf958e0be6d5427ed1f18dd04773b95bbf30f43c57596360eab,6,212399,42479.8,33.617596,DDoS_Attack
58267add98896e5d2ae85d26eadd98addddbb3ad9ada0b3008af30e206dea04c,2,176,58.666668,53.12909,Benign
9002ff65b1c0fc1ee5372093695bd68e354adba0faf18c458488336d9417de2f,2,43391,43391.0,0.0,Benign
0ca9b8d1657854e4c9263950d6f7090afc8ac01f110552fbbb6c9acb3f2a8ac9,2,260,86.666664,96.94689,Benign
27bb090a6f3a1f0ce1a70142405f8da93a3163ff5bcef34b78cda1c804752eca,2,1,1.0,0.0,DDoS_Attack
cc1842aa2c511e825e2125b82af689c19e14d8e9b0d09f1aed9a26f4b41b07a3,7,15147859,1165219.9,436.8204,Benign
c2cf8b318fb6219729da0ed35df9d7aecd53060e2a3e62eaee67772b8228d7e9,2,138,46.0,0.0,DDoS_Attack
2df2bcced6fcedfdb75b89a7984e0eb5be78649f32f0907f8a75e09cad4d7ba7,12,64401970,3788351.2,0.0,DDoS_Attack
e5833e23621751e6ba605b106acf0517637bcbec8f236a007abd8c087b488c8e,2,3,3.0,0.0,DDoS_Attack
ea9bbb181c8efd8278ea26f65e5f76e9706b356d01673a194404671e70404f3f,1,65839,65839.0,18.475208,Benign
a4ea554f5a7d6364ea6030ab1300b1fac940645b7604d74ee6b4f844b1dbd8b4,2,50,50.0,0.0,DDoS_Attack
5a8bea9fd4e9e38675921d64dd134e0281dc53f13d5a46993413e7ac6deffcb1,2,2,2.0,0.0,DDoS_Attack
77b0301e7fd4e53d247bef0c02e1623d5329de6d2a5835d1ee95ce74712fefb3,2,106,35.333332,0.0,DDoS_Attack
ccaa28f7945fd460a9feb39d46cc15a117b82f89470a0c03e24de7c2e670a83f,6,212503,42500.6,33.617596,DDoS_Attack
542886b45676f118df3dd5a4645682fed16d61cae2a884a09b6fe830f4fbb02b,12,57915406,4455031.0,0.0,DDoS_Attack
60adae445fba48305a4c431c676bc96b75e33c9265c932bc73473afa9769e395,4,107552,35850.668,21.36118,DDoS_Attack
365ceb2cafba2bbe0f2d97f4e3b7435195de10daeef815d2340f1891ae432748,2,41104748,13701583.0,67.12153,Benign
24c5eed84eb2984973b592b12b188b0b5d252f6be6ba91fef94d043d445c2aa5,1,48638,48638.0,31.754265,Benign
c5f84ba18498d8f94163e6b175d5bf36ddda350e00a1b49a8e53afb24ca5901f,6,224615,44923.0,33.617596,DDoS_Attack
f59d64c400d221c0ed7bdbad50f1f7c6146d3c8fc12f34b0d905800260c79961,2,1,1.0,0.0,DDoS_Attack
b70a661cb5983663144780181d9716c2033b07483aadaff4c4b3fdd57fadb058,10,178507,12750.5,249.6563,Benign
ff13a27c07d806a6b9ffb9e9228a2a8bfd673c9c18e7a5b6ad2ab38a91938d06,7,5062708,506270.8,150.21075,Benign
eb3876a9591b140ff2d03db0cdf1af226ef50cefa1df783862efef95730fbb72,1,30500,30500.0,73.90083,Benign
3a8325b4b7083b444f0ac68ac73dc451613056ea711a183e71f50e3fda7a1330,1,39,39.0,0.0,Benign
bf6888101bd662340caa6c03508fe4855ead70a25f481938c8152c01aef624c2,15,94508068,3048647.2,67.25673,Benign
20d0f28247d3c38ff51e6da4696ade165693d29de4b45ea0a1dc2bb2b54dd00d,2,48348,16116.0,44.91325,Benign
55e659e7e3cf0010ae59c4c8d669e87f608ed3d4c3300ed343bb07fa4309093e,4,107058,35686.0,32.31563,DDoS_Attack
0948472e90ba21db8129290f280bf30bf5d16e6d2903cffc98a755e9ef12fdeb,6,264502,24045.637,533.9169,Benign
525faefed46d8df20101348d8e92913c8d58b369d4f56d2bce5b2b7cb60cbadf,6,31193450,6238690.0,0.0,DDoS_Attack
cd57bd51235086565196cdc17bdf327a50a39d89bdfbbdb04e53ec9e755da790,1,24054,24054.0,0.0,Benign
498e92d62c92e0c8f865f499202eb008e29dbefcd6ea235d58d16b7d3dd7c639,4,105886,35295.332,21.36118,DDoS_Attack
66cf71038aff73b97107693ef2497a8b4d81015117d80cc89a89b85ae7cd499d,2,24506,8168.6665,32.863354,Benign
9473f93e441792f52199d1689fb26553bc65e6b8be08809b423d24dfc10ce233,22,117961844,2877118.2,521.1386,Benign
3e41ecb4033da644d14a9193b18e3031ccb852534c4db9d5e0ab31ffe02b3ad7,6,217236,43447.2,33.617596,DDoS_Attack
fb0f30edf1c570fae61aef6683101e3fa2223debd8e26a30783e1ceecc7e26ea,14,75027575,3262068.5,0.0,DDoS_Attack
8bfe8a293176666febae5f85eb0f9af41db8124557008b585adb4996128b2e84,2,1,1.0,0.0,DDoS_Attack
f2a22c19a2108f07df118d3fdd0e7296f7904be53a0dc703a4ce9d17f2350253,1,60462,60462.0,21.36196,Benign
5c7e877a5990e7b28b520043bd71ca807da4b20ad87a93948fad7ece8cb90fc2,6,51008408,7286915.5,0.0,DDoS_Attack
869c624766ec0851d17e5552d4fb75f218926c3a5e4c666458b3c2780ecc33c3,4,101997081,11333009.0,445.19016,Benign
7054b112ac40f0fd6671c01b2f86d3450ed0106f0f28c08b8e4d0c9afb4f187a,13,109638,5481.9,529.1562,Benign
de53e2b651e0519e62af9debcc3dd6c7a2f3952fa256660504f56df3ae420b13,12,59453520,3129132.8,0.0,DDoS_Attack
80a31d028f59fa8d7ab61d8104573032b40f1f440a10a1441c3ba149306be71a,4,109792,36597.332,32.31563,DDoS_Attack
183cd5a2911e5174b5e53b3f82e0f3013e5156c55c709650a45e7f2d2bb8e3a7,8,38101585,3463780.5,0.0,DDoS_Attack
e579874cd6b9cfe84f466b9fbddde0e12192c09b5c40b00e23bcfa329dcf6b85,2,2,2.0,0.0,DDoS_Attack
8b514471009e9ce596c859a0243f186f959fb12d6c30777231503dbb4d50a02e,2,87461048,29153682.0,72.0,Benign
e2eec32d361918b7bc6a2f7934f7c58a78d534e3b10392bad163b0f908b849c4,2,1,1.0,0.0,DDoS_Attack
86490b6a4d58c17887f8ea60e525fa935cce9ad896b8ff0a244a4b68878be941,2,50,50.0,0.0,DDoS_Attack
8bac72030f8e1c29b5bd798eff513ab687e757576ff1515ef64fcb77756dd982,4,30929,6185.8,114.180305,Benign
293912890753b6730658460577744d5c4847cb7e0e43f2ca9c212337a57ad74b,10,58847919,5349811.0,0.0,DDoS_Attack
504ba3fe94c7eeb6eaa00d304c82e26a76ca8c11a419916ad4bfa55cf2b1800e,4,106346,35448.668,21.36118,DDoS_Attack
f796cb36de73573fb1cc96d84e1892f884ae6ac00916647ed7ca3ae443431f00,18,62888720,1849668.2,470.73483,Benign
227efa1a2c965c3ee01efb68799e0c56fb503116a97bb198615f383162da0371,1,34,34.0,0.0,Benign
1708c99514a11014f3e40e50ed158580bebc13f46cc10506f60108bb3829997d,2,23658,7886.0,33.411076,Benign
44a5fcd9feb10c14ad2043d782a7581f603d780726dbae162973235c63e9f8b6,14,56427150,2687007.2,0.0,DDoS_Attack
329dfad95ac493cd8d491796ddb62b65cffe7b0fc4368dc797aa611cfe67859b,14,69384352,4081432.5,0.0,DDoS_Attack
61fe5e2f89f8cab408fe4ce43029b760ddeb701617086fb19695598dc54cf558,2,270,90.0,46.008694,Benign
7775cc75298ec415117679939673d92a9d47af4de5c3d6cbe8a8a82568e0068d,3,251,83.666664,20.12461,Benign
ac1345c0217af6b7d43311ac855d9fe76e43ca1479ffe1165ebd3325830a5b2d,2,176,58.666668,8.763561,Benign
e191eaa7b9bc6484bbc98b4ee7c34a4bd7ea951bee967d1b453cea6aa6a1dbfb,1,23175,23175.0,36.950417,Benign
d10841cbd0564a9be4eeeeb4b0825aaa948e7df999f97bba24a93cd4051cb5b2,8,49373440,5485938.0,0.0,DDoS_Attack
8f0fbcc36527d815bc92302c39045a5a4f0ea05283c56d064a633189491195d0,2,31117,10372.333,45.46097,Benign
427419157dc094fd0555fbbccfba4f75d89f4bf9c6ff4f4e9cffb4eb55ec06aa,10,47773348,4343031.5,0.0,DDoS_Attack
a49068b2cdffed4e9535fa04c8488f9a6a7f83f20b25e0ac42e278e8cfde0b16,6,24717158,3531022.5,0.0,DDoS_Attack
f4b70a86b1f90e6bb7c7e7f66813e1475f5bcaf720d805b8f9336ec145131b5d,4,109229,36409.668,32.31563,DDoS_Attack
05467e98b3497f2159d3f20f6b112e1194e3fdbf8815f3e4a9a95b118f7e6e93,4,106629,35543.0,32.31563,DDoS_Attack
3bb4e3232124c6032387b273788f58496390a86bce1b8eed9fd471627e3217b4,4,107481,35827.0,21.36118,DDoS_Attack
705b11f241434b97e7a69ac8c4e52c2e370967253555b3c7024d5e9dee280073,2,209,69.666664,58.05859,Benign
6484110ac7afb785dfb3ef0f92c22796c98c38fd8bd929bcc114b95eced31f76,27,73021810,1460436.2,273.98505,Benign
ef8c3ffd61d44593f3273dc783caee47174669258a4275679d827a4647328091,2,50803,25401.5,0.0,Benign
d2e95aae8a203562f8a7518231838f944c1d1d3e0db025a21adf2f45e78783d1,2,102,34.0,0.0,DDoS_Attack
46da8aef00cdcccac213b59938dac738f70ce22dfa359324be0ca5a608e9f98e,10,66136483,5087422.0,0.0,DDoS_Attack
1a524fe4cd2dcb8e92c2a3003ed39b154df7b2c91b11415c91c5427c344070b0,2,221,221.0,0.0,Benign
be5d6d9d65fcc2ac68e0fb64f6aa2d51a900d82d694d864b5e218a836bc76f0d,20,118094607,3374131.8,228.20108,Benign
cd8de1f988b1184717c14430f85a434de70c02a37d981004102e73ac7f9a4e0b,6,216762,43352.4,33.617596,DDoS_Attack
a435d23d8357e2f0359fa0a1f00aa3528a37e983c16f5cef880bc772c1688893,2,81451,27150.334,105.16273,Benign
289c735b5d2479038cd066caffc990f39d00ebccc69230d110d8a7e45e488cd4,10,58736410,6526268.0,0.0,DDoS_Attack
42ddb2ecc9cc9e013bdc83fad29d2223ac8a91e679c19f19429e56e26615f0c9,2,48,48.0,0.0,DDoS_Attack
3bdbfad451b4a311e6ab2ab361c744cd19dc45c6a17a93531aee88d8e286468c,2,1,1.0,0.0,DDoS_Attack
bdb0cddf800ecbf9cae2246889943855f5a0851d8ef55f4ab1859795643af8bc,4,106722,35574.0,32.31563,DDoS_Attack
ad283b8250d31766fb55c3c5ab1be5bddab83cd22f7974e5d7bd7d642c78d21c,2,63842,21280.666,23.004347,Benign
518e2ab425918f61af329cc7ebc5c00ab4e3f2dc373c5452420f5ec39954ebdb,9,5434145,418011.16,498.31778,Benign
a338e761fd9a67becb9bfbb32960dfd93fddd249bc38691488718883f0781414,2,1,1.0,0.0,DDoS_Attack
64e120a3f5079935a152e62f503dacb5654f0239239aa90a8431d6acec3e86f3,10,67366,4811.857,250.70905,Benign
394031db3e38e435025c38993a9d712e5b5ab8648937f53199badc2a61f84a05,12,51805192,3453679.5,0.0,DDoS_Attack
7ea7fe59626991341a0898405bea02575a92b9ec2afc9d63a760638e2437d0b7,2,194,64.666664,33.411076,Benign
6a7fb35dadd88b10010e4794a2606cee73288a65d7c7353cb05fe81a19634a99,3,126969,21161.5,227.19092,Benign
bedb77866ef5689860bc4fd513b4e3b0b611b703d881d37a4628ca6c42e2b420,4,106717,35572.332,21.36118,DDoS_Attack
35e6b34a2ebd460f905acb1fb65b7ae6f73277abf9af4b8d1749a59c7fd9253e,6,213835,42767.0,33.617596,DDoS_Attack
c41b5c97795fb49ba389239fbab066690413f5ec257b1553e42368cf0c5b240b,2,236,78.666664,34.50652,Benign
ad0794a4ccf120f7456c422490325807184cce5c48849d8b3adb50ad5974e795,2,1,1.0,0.0,DDoS_Attack
aae6e0e0a8303b438dc695b03d309f837df98a88e9dd485818cff60503a027be,1,60384,60384.0,21.36196,Benign
89228949eb32b550feffbf067001fbdfd83bb537d2110db640e85c28cf5d76c6,1,396539,396539.0,51.961525,Benign
7552980d0c1434ec83b75432bf34dab8a0309fc71c8a9b96b6a2851d6a796bdc,2,207,69.0,70.10849,Benign
1989ad430d08c6a107dd0ca3efdd2fbc63cb8691d9caa10318b9d6c1339eab53,1,60288,60288.0,66.97263,Benign
fe3a40b1bbf83de418140918e800e3db74a7b7a03a761979a4649efb1db31553,10,49823049,3321536.5,0.0,DDoS_Attack
888ca5e279ab6c2fb42172c877e5cb83ee63ea50a7200ff4ac42d9043f13ce2a,1,53,26.5,0.0,Benign
6fb301b2fc4e301e0d6fb9b89615c790ebce1d68516178eee685718dfc9b4f0c,1,51,51.0,0.0,Benign
72873adb3df289d3696c176e138453f2a3822238af7ee81e42ad8dc78e5c3d8b,1,53,53.0,0.0,Benign
7bf63de59ba2d30687f91307cda676c9fff716c413c400d973b1c9b4c6953ed4,1,94228,94228.0,0.0,Benign
e98a86e38b4f2ff2c558961ff664658d23fdeb7c4f2c63d2f1a2c2af8d4dc009,10,78941,5638.643,317.63516,Benign
a60d9aa148a98f17bff4c80f89a96282d5c5a62ff7455c8398746b743f9b2885,11,493427,30839.188,503.41718,Benign
ad3722983fb17d4277b4cc162b4807b4fbc35ee2e7181dd1e406033a45edbe50,8,40543856,5791979.5,0.0,DDoS_Attack
ec68f9dcee4583f77dfe736100668b621fb3bcd3b7341be12b20e0dc51332b03,2,14570,7285.0,3.0,Benign
58896f784f2684518b7ab80d98bd52f60a539d52e799b4dfaf7b7b4a112a5bf0,1,30686,30686.0,25.403412,Benign
f4e5e76f52d91844ea6a50d5136833f8460914e30dedcd9116c7ce8423aa7dbb,2,1,1.0,0.0,DDoS_Attack
ee63ff813d41e633766e935da2098c9d5a7541acc6e7e49ff3cd050842da8935,2,3,3.0,0.0,DDoS_Attack
cab15180691f610309ce45de0582c2f669da500d1bc377d3e60ae3586fb5dc15,2,223,74.333336,29.577019,Benign
8c1aa37356caae479428c3b3e4d848a45a8402d5cabb096c7a9809e8872dd604,2,162,54.0,17.527122,Benign
2ce8cdd8558ec0781b4faa094a1c7517be275fb44fe5982d64bd43a606970926,2,110,36.666668,0.0,DDoS_Attack
4a22e8ed8d69104efd5fb9d417b1d3e05211f12184666b84b4c9cf12ee560006,1,49690,49690.0,9.237604,Benign
10187fbad9798a360a06771df8d0865c9b6b11ca1f0e713f648313073303870f,2,134,44.666668,26.290682,Benign
908f567d9cf660090576ab60e8c6eb13a704eacde478d6b88f522be59a3853eb,4,107803,35934.332,32.31563,DDoS_Attack
6024dd8b9fffdafab5893dc5d370c28d7b2aa8ed432cc60eda3d9773d797e066,8,37998842,4222093.5,0.0,DDoS_Attack
5afe4977bad5580f499a673c66cf8d1d891709b4ff17c7e628ccd498afc21223,6,212240,42448.0,33.617596,DDoS_Attack
0571d64bb4f4a09680a0f71f4b2db68b4331b01234b5e7435c143a53d4f2ebec,2,65425,21808.334,20.265734,Benign
25198af3ba82fcd26d6d874e0c1bf073bf048f413fe03164ee2ac0a34d6756f4,2,9601455,9601455.0,0.0,Benign
ba976343f6ff3525a28dcdabbe3a25906530e0c7bced42a8dc59ae1474ddce0b,5,81310,9034.444,594.35486,Benign
29cf093359f4a7243faa06d5e49908ca032e033a762eed28e6520109afa8cfe6,2,211,70.333336,55.867702,Benign
98761381c8055e2fa43c35c289d1906cd0554ac4a65559509b1b4d8332939a2e,6,238697,47739.4,23.957304,DDoS_Attack
91121d05ef9f17a05ce9c08546cc0290b359bf1f7694268e209775d48b0feb00,8,50303208,4573019.0,0.0,DDoS_Attack
88539d5299ada9c7c328120c4b1874ae5698fe04151f569ae92bbc053ccff9fb,2,2,2.0,0.0,DDoS_Attack
e1392c13ccac1b5b6502d753b1e74511fa65297ecba491ec44a209a05cf2b6f9,4,107779,35926.332,32.31563,DDoS_Attack
65c8a192a844cc70b5609198b099174acaf26828ba0aae24b858fdc24bb06995,22,107724,2448.2727,849.86676,Benign
5ebf02d442bd0ce41fb307fa9c68276d0cdc47bb644caa120688e12ba4f6b084,2,44,44.0,0.0,DDoS_Attack
a7ac838c4e979f190b6246542fc2a875628610a067cba683e8f12240f53e8974,2,221,73.666664,128.16708,Benign
4a9cf105ae533a49d5a5111cc7cb1e03509a4fd3343a38511ad6a008a1664c88,5,48338,6905.4287,136.39108,Benign
588bd91bc85047f504580b087c3f5e8497082d4c46586f459fd4870ed24e6c7c,12,57808547,3400502.8,0.0,DDoS_Attack
af707da15d3f44731868a7b3a11b796e30b883bec1570411eb934a17a9b27a33,8,50501919,5611324.5,0.0,DDoS_Attack
46a1438931bc30f7c3f352cdbe7fe726568ddab8fe597d1c6d5ad729aefe1eda,2,103,103.0,0.0,Benign
608bc2a6069d65b01b519667deedb16ed9d6ea8eb6d0006bf5f8d6497a2e0774,3,69,34.5,28.5,Benign
cafd09d8bb882e2d410809a6b9608fe6ab31eea6b8ffb34da3bf9105724dc80a,8,48197770,6885395.5,0.0,DDoS_Attack
159e51c670974b70f20a1cab636d44521266a51fd104cd25da8440c11cf6cef2,14,69232921,3296805.8,0.0,DDoS_Attack
b7403541cfb87eaf0c28bdf23fe0b283d4271693417824853bbf763cfb09e936,2,171,57.0,15.336231,Benign
eb580c358685f4fdbfc6f797e5e32b444849dc01910318f14c8aed1b53eb026d,1,31,31.0,0.0,Benign
416aafa88c7ce92541ce61afbf7948881f5dd6556ccf84e0c6f93d65765697b9,10,57772039,5252003.5,0.0,DDoS_Attack
53d9dbf4dbb6ccfed9e91f3cd401b6562d80504ae598d30bbe99980013c487d5,1,44,44.0,0.0,Benign
1cddea2948f0da59bd56b4a1e1db0c47f15c0814f1836f9157fc58a59669dc34,16,64428647,2577146.0,0.0,DDoS_Attack
c120bcb1dea09fe341ce13ccb6ff693b321844ed9e8da5e5b65b8c5912ed4135,12,65450267,3850015.8,0.0,DDoS_Attack
7e3f8bba1cd7f7f9dd9cfe6fbf4f96dbca9421ab3293fe5d4856b9fc440724bc,1,23248,23248.0,0.0,Benign
9a530e3924be77e4bbb52b6928d2a13f1da75930dd3a7de826c3aebd1cc2f1b2,2,1,1.0,0.0,DDoS_Attack
